"Plot","RecNo","Day","Month","Hour","Min","CO2_Ref","mb_Ref","mbR_Temp","Input_A","Input_B","Input_C","Input_D","Input_E","Input_F","Input_G","Input_H","ATMP","Probe Type","filename","Sec"
66,29,18,7,12,46,698,0,0,0,0,28.5,106,134,0.63,2,0,1013,8,"July182013P22.dat",280
66,30,18,7,12,46,702,0,0,0,0,28.5,110,139,0.64,2,0,1013,8,"July182013P22.dat",290
66,31,18,7,12,47,705,0,0,0,0,28.5,115,144,0.65,2,0,1013,8,"July182013P22.dat",300
66,32,18,7,12,47,710,0,0,0,0,28.5,119,148,0.65,2,0,1013,8,"July182013P22.dat",310
66,33,18,7,12,47,713,0,0,0,0,28.5,123,153,0.66,2,0,1013,8,"July182013P22.dat",320
74,1,18,7,12,48,510,0,0,0,0,28.3,0,0,0,2,0,1013,8,"July182013P22.dat",0
74,2,18,7,12,48,514,0,0,0,0,28.3,0,4,0,2,0,1013,8,"July182013P22.dat",10
74,3,18,7,12,48,516,0,0,0,0,28.3,0,9,0,2,0,1013,8,"July182013P22.dat",20
74,4,18,7,12,48,517,0,0,0,0,28.3,7,14,0.78,2,0,1013,8,"July182013P22.dat",30
74,5,18,7,12,48,519,0,0,0,0,28.3,8,19,0.66,2,0,1013,8,"July182013P22.dat",40
74,6,18,7,12,48,521,0,0,0,0,28.3,10,24,0.58,2,0,1013,8,"July182013P22.dat",50
74,7,18,7,12,49,523,0,0,0,0,28.3,11,28,0.53,2,0,1013,8,"July182013P22.dat",60
74,8,18,7,12,49,524,0,0,0,0,28.3,13,33,0.49,2,0,1013,8,"July182013P22.dat",70
74,9,18,7,12,49,526,0,0,0,0,28.3,15,38,0.38,2,0,1013,8,"July182013P22.dat",80
74,10,18,7,12,49,528,0,0,0,0,28.3,17,43,0.38,2,0,1013,8,"July182013P22.dat",90
74,11,18,7,12,49,530,0,0,0,0,28.3,19,48,0.38,2,0,1013,8,"July182013P22.dat",100
74,12,18,7,12,49,532,0,0,0,0,28.3,20,52,0.38,2,0,1013,8,"July182013P22.dat",110
74,13,18,7,12,49,534,0,0,0,0,28.3,22,57,0.38,2,0,1013,8,"July182013P22.dat",120
74,14,18,7,12,49,536,0,0,0,0,28.3,24,62,0.37,2,0,1013,8,"July182013P22.dat",130
74,15,18,7,12,49,538,0,0,0,0,28.3,26,67,0.37,2,0,1013,8,"July182013P22.dat",140
74,16,18,7,12,49,539,0,0,0,0,28.3,28,72,0.37,2,0,1013,8,"July182013P22.dat",150
74,17,18,7,12,49,541,0,0,0,0,28.3,30,76,0.37,2,0,1013,8,"July182013P22.dat",160
74,18,18,7,12,49,543,0,0,0,0,28.3,31,81,0.37,2,0,1013,8,"July182013P22.dat",170
74,19,18,7,12,50,545,0,0,0,0,28.3,33,86,0.37,2,0,1013,8,"July182013P22.dat",180
74,20,18,7,12,50,546,0,0,0,0,28.3,35,91,0.37,2,0,1013,8,"July182013P22.dat",190
74,21,18,7,12,50,548,0,0,0,0,28.3,37,96,0.37,2,0,1013,8,"July182013P22.dat",200
74,22,18,7,12,50,550,0,0,0,0,28.3,38,100,0.37,2,0,1013,8,"July182013P22.dat",210
74,23,18,7,12,50,552,0,0,0,0,28.3,40,105,0.37,2,0,1013,8,"July182013P22.dat",220
74,24,18,7,12,50,553,0,0,0,0,28.3,42,110,0.36,2,0,1013,8,"July182013P22.dat",230
74,25,18,7,12,50,555,0,0,0,0,28.3,44,115,0.36,2,0,1013,8,"July182013P22.dat",240
74,26,18,7,12,50,557,0,0,0,0,28.3,45,120,0.36,2,0,1013,8,"July182013P22.dat",250
74,27,18,7,12,50,559,0,0,0,0,28.3,47,124,0.36,2,0,1013,8,"July182013P22.dat",260
74,28,18,7,12,50,560,0,0,0,0,28.3,49,129,0.36,2,0,1013,8,"July182013P22.dat",270
74,29,18,7,12,50,562,0,0,0,0,28.3,50,134,0.36,2,0,1013,8,"July182013P22.dat",280
74,30,18,7,12,50,564,0,0,0,0,28.3,52,139,0.36,2,0,1013,8,"July182013P22.dat",290
74,31,18,7,12,50,566,0,0,0,0,28.3,54,144,0.36,2,0,1013,8,"July182013P22.dat",300
74,32,18,7,12,51,567,0,0,0,0,28.4,55,148,0.36,2,0,1013,8,"July182013P22.dat",310
74,33,18,7,12,51,569,0,0,0,0,28.4,57,153,0.36,2,0,1013,8,"July182013P22.dat",320
75,1,18,7,12,52,670,0,0,0,0,25.3,0,0,0,2,0,1013,8,"July182013P22.dat",0
75,2,18,7,12,52,669,0,0,0,0,25.1,0,4,0,2,0,1013,8,"July182013P22.dat",10
75,3,18,7,12,52,670,0,0,0,0,25,0,9,0,2,0,1013,8,"July182013P22.dat",20
75,4,18,7,12,52,672,0,0,0,0,24.9,2,14,0.16,2,0,1013,8,"July182013P22.dat",30
75,5,18,7,12,52,674,0,0,0,0,24.7,4,19,0.24,2,0,1013,8,"July182013P22.dat",40
75,6,18,7,12,52,677,0,0,0,0,24.6,7,24,0.32,2,0,1013,8,"July182013P22.dat",50
75,7,18,7,12,52,680,0,0,0,0,24.6,11,28,0.37,2,0,1013,8,"July182013P22.dat",60
75,8,18,7,12,52,683,0,0,0,0,24.5,14,33,0.41,2,0,1013,8,"July182013P22.dat",70
75,9,18,7,12,52,686,0,0,0,0,24.4,17,38,0.44,2,0,1013,8,"July182013P22.dat",80
75,10,18,7,12,52,689,0,0,0,0,24.3,21,43,0.47,2,0,1013,8,"July182013P22.dat",90
75,11,18,7,12,52,693,0,0,0,0,24.3,24,48,0.49,2,0,1013,8,"July182013P22.dat",100
75,12,18,7,12,52,696,0,0,0,0,24.2,28,52,0.51,2,0,1013,8,"July182013P22.dat",110
75,13,18,7,12,52,699,0,0,0,0,24.2,31,57,0.53,2,0,1013,8,"July182013P22.dat",120
75,14,18,7,12,53,703,0,0,0,0,24.1,35,62,0.55,2,0,1013,8,"July182013P22.dat",130
75,15,18,7,12,53,706,0,0,0,0,24.1,39,67,0.56,2,0,1013,8,"July182013P22.dat",140
75,16,18,7,12,53,710,0,0,0,0,24,43,72,0.57,2,0,1013,8,"July182013P22.dat",150
75,17,18,7,12,53,713,0,0,0,0,24,46,76,0.58,2,0,1013,8,"July182013P22.dat",160
75,18,18,7,12,53,717,0,0,0,0,24,50,81,0.59,2,0,1013,8,"July182013P22.dat",170
75,19,18,7,12,53,720,0,0,0,0,23.9,54,86,0.6,2,0,1013,8,"July182013P22.dat",180
75,20,18,7,12,53,724,0,0,0,0,23.9,58,91,0.61,2,0,1013,8,"July182013P22.dat",190
75,21,18,7,12,53,728,0,0,0,0,23.9,61,96,0.62,2,0,1013,8,"July182013P22.dat",200
75,22,18,7,12,53,731,0,0,0,0,23.8,65,100,0.63,2,0,1013,8,"July182013P22.dat",210
75,23,18,7,12,53,735,0,0,0,0,23.8,69,105,0.63,2,0,1013,8,"July182013P22.dat",220
75,24,18,7,12,53,739,0,0,0,0,23.8,73,110,0.64,2,0,1013,8,"July182013P22.dat",230
75,25,18,7,12,53,742,0,0,0,0,23.8,77,115,0.64,2,0,1013,8,"July182013P22.dat",240
75,26,18,7,12,54,746,0,0,0,0,23.7,81,120,0.65,2,0,1013,8,"July182013P22.dat",250
75,27,18,7,12,54,750,0,0,0,0,23.7,85,124,0.65,2,0,1013,8,"July182013P22.dat",260
75,28,18,7,12,54,753,0,0,0,0,23.7,88,129,0.66,2,0,1013,8,"July182013P22.dat",270
75,29,18,7,12,54,757,0,0,0,0,23.7,92,134,0.49,2,0,1013,8,"July182013P22.dat",280
75,30,18,7,12,54,761,0,0,0,0,23.7,96,139,0.49,2,0,1013,8,"July182013P22.dat",290
75,31,18,7,12,54,764,0,0,0,0,23.6,100,144,0.5,2,0,1013,8,"July182013P22.dat",300
75,32,18,7,12,54,768,0,0,0,0,23.6,104,148,0.51,2,0,1013,8,"July182013P22.dat",310
75,33,18,7,12,54,772,0,0,0,0,23.6,108,153,0.52,2,0,1013,8,"July182013P22.dat",320
76,1,18,7,12,55,440,0,0,0,0,25.9,0,0,0,2,0,1013,8,"July182013P22.dat",0
76,2,18,7,12,55,444,0,0,0,0,25.9,0,4,0,2,0,1013,8,"July182013P22.dat",10
76,3,18,7,12,55,446,0,0,0,0,25.9,0,9,0,2,0,1013,8,"July182013P22.dat",20
76,4,18,7,12,55,449,0,0,0,0,25.9,7,14,0.73,2,0,1013,8,"July182013P22.dat",30
76,5,18,7,12,55,451,0,0,0,0,25.9,9,19,0.67,2,0,1013,8,"July182013P22.dat",40
76,6,18,7,12,55,453,0,0,0,0,25.9,11,24,0.62,2,0,1013,8,"July182013P22.dat",50
76,7,18,7,12,55,455,0,0,0,0,25.9,13,28,0.58,2,0,1013,8,"July182013P22.dat",60
76,8,18,7,12,55,457,0,0,0,0,25.9,15,33,0.56,2,0,1013,8,"July182013P22.dat",70
76,9,18,7,12,56,459,0,0,0,0,25.9,17,38,0.53,2,0,1013,8,"July182013P22.dat",80
76,10,18,7,12,56,461,0,0,0,0,25.9,19,43,0.51,2,0,1013,8,"July182013P22.dat",90
76,11,18,7,12,56,463,0,0,0,0,25.9,21,48,0.49,2,0,1013,8,"July182013P22.dat",100
76,12,18,7,12,56,466,0,0,0,0,25.9,24,52,0.48,2,0,1013,8,"July182013P22.dat",110
76,13,18,7,12,56,468,0,0,0,0,25.9,26,57,0.44,2,0,1013,8,"July182013P22.dat",120
76,14,18,7,12,56,470,0,0,0,0,25.9,28,62,0.43,2,0,1013,8,"July182013P22.dat",130
76,15,18,7,12,56,472,0,0,0,0,25.9,30,67,0.43,2,0,1013,8,"July182013P22.dat",140
76,16,18,7,12,56,474,0,0,0,0,25.9,32,72,0.43,2,0,1013,8,"July182013P22.dat",150
76,17,18,7,12,56,476,0,0,0,0,25.9,34,76,0.43,2,0,1013,8,"July182013P22.dat",160
76,18,18,7,12,56,478,0,0,0,0,25.9,36,81,0.43,2,0,1013,8,"July182013P22.dat",170
76,19,18,7,12,56,481,0,0,0,0,25.9,38,86,0.43,2,0,1013,8,"July182013P22.dat",180
76,20,18,7,12,56,483,0,0,0,0,25.9,41,91,0.43,2,0,1013,8,"July182013P22.dat",190
76,21,18,7,12,57,485,0,0,0,0,25.9,43,96,0.43,2,0,1013,8,"July182013P22.dat",200
76,22,18,7,12,57,487,0,0,0,0,25.9,45,100,0.43,2,0,1013,8,"July182013P22.dat",210
76,23,18,7,12,57,489,0,0,0,0,25.9,47,105,0.43,2,0,1013,8,"July182013P22.dat",220
76,24,18,7,12,57,492,0,0,0,0,25.9,49,110,0.43,2,0,1013,8,"July182013P22.dat",230
76,25,18,7,12,57,494,0,0,0,0,25.9,52,115,0.43,2,0,1013,8,"July182013P22.dat",240
76,26,18,7,12,57,496,0,0,0,0,25.9,54,120,0.43,2,0,1013,8,"July182013P22.dat",250
76,27,18,7,12,57,498,0,0,0,0,25.9,56,124,0.43,2,0,1013,8,"July182013P22.dat",260
76,28,18,7,12,57,500,0,0,0,0,25.9,58,129,0.43,2,0,1013,8,"July182013P22.dat",270
76,29,18,7,12,57,502,0,0,0,0,25.9,60,134,0.43,2,0,1013,8,"July182013P22.dat",280
76,30,18,7,12,57,504,0,0,0,0,25.9,62,139,0.43,2,0,1013,8,"July182013P22.dat",290
76,31,18,7,12,57,507,0,0,0,0,25.9,65,144,0.43,2,0,1013,8,"July182013P22.dat",300
76,32,18,7,12,57,509,0,0,0,0,25.9,67,148,0.43,2,0,1013,8,"July182013P22.dat",310
76,33,18,7,12,58,511,0,0,0,0,25.9,69,153,0.43,2,0,1013,8,"July182013P22.dat",320
84,2,18,7,12,59,541,0,0,0,0,27.6,0,0,0,2,0,1013,8,"July182013P22.dat",0
84,3,18,7,13,0,534,0,0,0,0,27.6,0,4,0,2,0,1013,8,"July182013P22.dat",10
84,4,18,7,13,0,536,0,0,0,0,27.6,0,9,0,2,0,1013,8,"July182013P22.dat",20
84,5,18,7,13,0,537,0,0,0,0,27.6,2,14,-1.36,2,1,1013,8,"July182013P22.dat",30
84,6,18,7,13,0,538,0,0,0,0,27.7,0,19,-0.92,2,1,1013,8,"July182013P22.dat",40
84,7,18,7,13,0,540,0,0,0,0,27.7,1,24,-0.65,2,1,1013,8,"July182013P22.dat",50
84,8,18,7,13,0,541,0,0,0,0,27.7,2,28,0.09,2,0,1013,8,"July182013P22.dat",60
84,9,18,7,13,0,543,0,0,0,0,27.8,4,33,0.13,2,0,1013,8,"July182013P22.dat",70
84,10,18,7,13,0,544,0,0,0,0,27.8,6,38,0.16,2,0,1013,8,"July182013P22.dat",80
84,11,18,7,13,0,545,0,0,0,0,27.8,8,43,0.18,2,0,1013,8,"July182013P22.dat",90
84,12,18,7,13,0,547,0,0,0,0,27.8,10,48,0.2,2,0,1013,8,"July182013P22.dat",100
84,13,18,7,13,0,548,0,0,0,0,27.9,11,52,0.21,2,0,1013,8,"July182013P22.dat",110
84,14,18,7,13,0,550,0,0,0,0,27.9,13,57,0.22,2,0,1013,8,"July182013P22.dat",120
84,15,18,7,13,0,551,0,0,0,0,27.9,15,62,0.23,2,0,1013,8,"July182013P22.dat",130
84,16,18,7,13,1,553,0,0,0,0,28,16,67,0.24,2,0,1013,8,"July182013P22.dat",140
84,17,18,7,13,1,554,0,0,0,0,28,18,72,0.24,2,0,1013,8,"July182013P22.dat",150
84,18,18,7,13,1,556,0,0,0,0,28,20,76,0.25,2,0,1013,8,"July182013P22.dat",160
84,19,18,7,13,1,557,0,0,0,0,28,21,81,0.25,2,0,1013,8,"July182013P22.dat",170
84,20,18,7,13,1,558,0,0,0,0,28.1,23,86,0.25,2,0,1013,8,"July182013P22.dat",180
84,21,18,7,13,1,560,0,0,0,0,28.1,24,91,0.26,2,0,1013,8,"July182013P22.dat",190
84,22,18,7,13,1,562,0,0,0,0,28.1,26,96,0.26,2,0,1013,8,"July182013P22.dat",200
84,23,18,7,13,1,563,0,0,0,0,28.1,28,100,0.26,2,0,1013,8,"July182013P22.dat",210
84,24,18,7,13,1,565,0,0,0,0,28.2,29,105,0.27,2,0,1013,8,"July182013P22.dat",220
84,25,18,7,13,1,566,0,0,0,0,28.2,31,110,0.27,2,0,1013,8,"July182013P22.dat",230
84,26,18,7,13,1,568,0,0,0,0,28.2,32,115,0.27,2,0,1013,8,"July182013P22.dat",240
84,27,18,7,13,1,569,0,0,0,0,28.2,34,120,0.27,2,0,1013,8,"July182013P22.dat",250
84,28,18,7,13,2,571,0,0,0,0,28.3,35,124,0.27,2,0,1013,8,"July182013P22.dat",260
84,29,18,7,13,2,572,0,0,0,0,28.3,37,129,0.27,2,0,1013,8,"July182013P22.dat",270
84,30,18,7,13,2,573,0,0,0,0,28.3,39,134,0.28,2,0,1013,8,"July182013P22.dat",280
84,31,18,7,13,2,575,0,0,0,0,28.3,40,139,0.28,2,0,1013,8,"July182013P22.dat",290
84,32,18,7,13,2,576,0,0,0,0,28.4,42,144,0.28,2,0,1013,8,"July182013P22.dat",300
84,33,18,7,13,2,578,0,0,0,0,28.4,43,148,0.28,2,0,1013,8,"July182013P22.dat",310
84,34,18,7,13,2,579,0,0,0,0,28.4,45,153,0.28,2,0,1013,8,"July182013P22.dat",320
85,1,18,7,13,3,451,0,0,0,0,25,0,0,0,2,0,1013,8,"July182013P22.dat",0
85,2,18,7,13,3,460,0,0,0,0,24.9,0,4,0,2,0,1013,8,"July182013P22.dat",10
85,3,18,7,13,3,470,0,0,0,0,24.7,0,9,0,2,0,1013,8,"July182013P22.dat",20
85,4,18,7,13,3,480,0,0,0,0,24.6,29,14,1.91,2,0,1013,8,"July182013P22.dat",30
85,5,18,7,13,3,490,0,0,0,0,24.5,39,19,1.95,2,0,1013,8,"July182013P22.dat",40
85,6,18,7,13,3,498,0,0,0,0,24.4,48,24,2.01,2,0,1013,8,"July182013P22.dat",50
85,7,18,7,13,3,508,0,0,0,0,24.3,57,28,2.01,2,0,1013,8,"July182013P22.dat",60
85,8,18,7,13,3,517,0,0,0,0,24.2,66,33,2,2,0,1013,8,"July182013P22.dat",70
85,9,18,7,13,4,526,0,0,0,0,24.2,75,38,2,2,0,1013,8,"July182013P22.dat",80
85,10,18,7,13,4,535,0,0,0,0,24.1,84,43,1.99,2,0,1013,8,"July182013P22.dat",90
85,11,18,7,13,4,544,0,0,0,0,24,93,48,1.99,2,0,1013,8,"July182013P22.dat",100
85,12,18,7,13,4,552,0,0,0,0,24,101,52,2,2,0,1013,8,"July182013P22.dat",110
85,13,18,7,13,4,561,0,0,0,0,23.9,110,57,2,2,0,1013,8,"July182013P22.dat",120
85,14,18,7,13,4,569,0,0,0,0,23.9,118,62,1.99,2,0,1013,8,"July182013P22.dat",130
85,15,18,7,13,4,577,0,0,0,0,23.8,126,67,2,2,0,1013,8,"July182013P22.dat",140
85,16,18,7,13,4,586,0,0,0,0,23.8,135,72,1.99,2,0,1013,8,"July182013P22.dat",150
85,17,18,7,13,4,594,0,0,0,0,23.7,143,76,1.98,2,0,1013,8,"July182013P22.dat",160
85,18,18,7,13,4,602,0,0,0,0,23.7,151,81,1.98,2,0,1013,8,"July182013P22.dat",170
85,19,18,7,13,4,610,0,0,0,0,23.6,159,86,1.98,2,0,1013,8,"July182013P22.dat",180
85,20,18,7,13,4,618,0,0,0,0,23.6,167,91,1.97,2,0,1013,8,"July182013P22.dat",190
85,21,18,7,13,5,626,0,0,0,0,23.6,175,96,1.97,2,0,1013,8,"July182013P22.dat",200
85,22,18,7,13,5,634,0,0,0,0,23.5,182,100,1.96,2,0,1013,8,"July182013P22.dat",210
85,23,18,7,13,5,642,0,0,0,0,23.5,190,105,1.95,2,0,1013,8,"July182013P22.dat",220
85,24,18,7,13,5,650,0,0,0,0,23.5,198,110,1.95,2,0,1013,8,"July182013P22.dat",230
85,25,18,7,13,5,658,0,0,0,0,23.5,206,115,1.94,2,0,1013,8,"July182013P22.dat",240
85,26,18,7,13,5,666,0,0,0,0,23.4,214,120,1.93,2,0,1013,8,"July182013P22.dat",250
85,27,18,7,13,5,674,0,0,0,0,23.4,221,124,1.93,2,0,1013,8,"July182013P22.dat",260
85,28,18,7,13,5,681,0,0,0,0,23.4,229,129,1.92,2,0,1013,8,"July182013P22.dat",270
85,29,18,7,13,5,689,0,0,0,0,23.3,236,134,1.91,2,0,1013,8,"July182013P22.dat",280
85,30,18,7,13,5,697,0,0,0,0,23.3,244,139,1.91,2,0,1013,8,"July182013P22.dat",290
85,31,18,7,13,5,705,0,0,0,0,23.3,252,144,1.9,2,0,1013,8,"July182013P22.dat",300
85,32,18,7,13,5,712,0,0,0,0,23.3,259,148,1.9,2,0,1013,8,"July182013P22.dat",310
85,33,18,7,13,5,720,0,0,0,0,23.3,267,153,1.89,2,0,1013,8,"July182013P22.dat",320
86,1,18,7,13,6,672,0,0,0,0,26.3,0,0,0,2,0,1013,8,"July182013P22.dat",0
86,2,18,7,13,7,674,0,0,0,0,26.4,0,4,0,2,0,1013,8,"July182013P22.dat",10
86,3,18,7,13,7,677,0,0,0,0,26.4,0,9,0,2,0,1013,8,"July182013P22.dat",20
86,4,18,7,13,7,677,0,0,0,0,26.4,5,14,0.72,2,0,1013,8,"July182013P22.dat",30
86,5,18,7,13,7,679,0,0,0,0,26.5,7,19,0.57,2,0,1013,8,"July182013P22.dat",40
86,6,18,7,13,7,682,0,0,0,0,26.5,9,24,0.38,2,0,1013,8,"July182013P22.dat",50
86,7,18,7,13,7,685,0,0,0,0,26.5,12,28,0.41,2,0,1013,8,"July182013P22.dat",60
86,8,18,7,13,7,687,0,0,0,0,26.6,14,33,0.42,2,0,1013,8,"July182013P22.dat",70
86,9,18,7,13,7,691,0,0,0,0,26.6,17,38,0.45,2,0,1013,8,"July182013P22.dat",80
86,10,18,7,13,7,693,0,0,0,0,26.6,20,43,0.46,2,0,1013,8,"July182013P22.dat",90
86,11,18,7,13,7,696,0,0,0,0,26.7,23,48,0.47,2,0,1013,8,"July182013P22.dat",100
86,12,18,7,13,7,698,0,0,0,0,26.7,26,52,0.48,2,0,1013,8,"July182013P22.dat",110
86,13,18,7,13,7,701,0,0,0,0,26.7,29,57,0.48,2,0,1013,8,"July182013P22.dat",120
86,14,18,7,13,7,703,0,0,0,0,26.7,31,62,0.49,2,0,1013,8,"July182013P22.dat",130
86,15,18,7,13,8,706,0,0,0,0,26.8,34,67,0.49,2,0,1013,8,"July182013P22.dat",140
86,16,18,7,13,8,708,0,0,0,0,26.8,37,72,0.49,2,0,1013,8,"July182013P22.dat",150
86,17,18,7,13,8,711,0,0,0,0,26.8,39,76,0.5,2,0,1013,8,"July182013P22.dat",160
86,18,18,7,13,8,714,0,0,0,0,26.8,42,81,0.5,2,0,1013,8,"July182013P22.dat",170
86,19,18,7,13,8,717,0,0,0,0,26.8,45,86,0.5,2,0,1013,8,"July182013P22.dat",180
86,20,18,7,13,8,719,0,0,0,0,26.9,48,91,0.5,2,0,1013,8,"July182013P22.dat",190
86,21,18,7,13,8,722,0,0,0,0,26.9,50,96,0.5,2,0,1013,8,"July182013P22.dat",200
86,22,18,7,13,8,724,0,0,0,0,26.9,53,100,0.51,2,0,1013,8,"July182013P22.dat",210
86,23,18,7,13,8,727,0,0,0,0,26.9,55,105,0.51,2,0,1013,8,"July182013P22.dat",220
86,24,18,7,13,8,729,0,0,0,0,26.9,58,110,0.51,2,0,1013,8,"July182013P22.dat",230
86,25,18,7,13,8,731,0,0,0,0,26.9,61,115,0.51,2,0,1013,8,"July182013P22.dat",240
86,26,18,7,13,8,734,0,0,0,0,26.9,63,120,0.48,2,0,1013,8,"July182013P22.dat",250
86,27,18,7,13,9,737,0,0,0,0,27,66,124,0.48,2,0,1013,8,"July182013P22.dat",260
86,28,18,7,13,9,739,0,0,0,0,27,68,129,0.49,2,0,1013,8,"July182013P22.dat",270
86,29,18,7,13,9,741,0,0,0,0,27,70,134,0.49,2,0,1013,8,"July182013P22.dat",280
86,30,18,7,13,9,743,0,0,0,0,27,73,139,0.5,2,0,1013,8,"July182013P22.dat",290
86,31,18,7,13,9,745,0,0,0,0,27,75,144,0.51,2,0,1013,8,"July182013P22.dat",300
86,32,18,7,13,9,746,0,0,0,0,27,77,148,0.52,2,0,1013,8,"July182013P22.dat",310
86,33,18,7,13,9,749,0,0,0,0,27,79,153,0.52,2,0,1013,8,"July182013P22.dat",320
14,1,18,7,12,11,585,0,0,0,0,26.1,0,0,0,2,0,1014,8,"July182013P22 (copy).dat",0
14,2,18,7,12,11,581,0,0,0,0,26.1,0,4,0,2,0,1013,8,"July182013P22 (copy).dat",10
14,3,18,7,12,11,581,0,0,0,0,26.2,0,9,0,2,0,1014,8,"July182013P22 (copy).dat",20
14,4,18,7,12,11,581,0,0,0,0,26.2,3,14,-0.99,2,1,1014,8,"July182013P22 (copy).dat",30
14,5,18,7,12,11,583,0,0,0,0,26.2,2,19,-0.81,2,1,1013,8,"July182013P22 (copy).dat",40
14,6,18,7,12,11,583,0,0,0,0,26.3,0,24,-0.59,2,1,1013,8,"July182013P22 (copy).dat",50
14,7,18,7,12,11,584,0,0,0,0,26.3,0,28,0.01,2,0,1013,8,"July182013P22 (copy).dat",60
14,8,18,7,12,11,583,0,0,0,0,26.3,0,33,0.02,2,0,1014,8,"July182013P22 (copy).dat",70
14,9,18,7,12,11,585,0,0,0,0,26.3,1,38,0.04,2,0,1013,8,"July182013P22 (copy).dat",80
14,10,18,7,12,12,585,0,0,0,0,26.3,2,43,0.05,2,0,1013,8,"July182013P22 (copy).dat",90
14,11,18,7,12,12,586,0,0,0,0,26.3,3,48,0.06,2,0,1013,8,"July182013P22 (copy).dat",100
14,12,18,7,12,12,586,0,0,0,0,26.4,4,52,0.07,2,0,1013,8,"July182013P22 (copy).dat",110
14,13,18,7,12,12,586,0,0,0,0,26.4,4,57,0.07,2,0,1014,8,"July182013P22 (copy).dat",120
14,14,18,7,12,12,587,0,0,0,0,26.4,5,62,0.08,2,0,1013,8,"July182013P22 (copy).dat",130
14,15,18,7,12,12,588,0,0,0,0,26.4,6,67,0.08,2,0,1013,8,"July182013P22 (copy).dat",140
14,16,18,7,12,12,588,0,0,0,0,26.4,6,72,0.08,2,0,1014,8,"July182013P22 (copy).dat",150
14,17,18,7,12,12,589,0,0,0,0,26.5,7,76,0.09,2,0,1013,8,"July182013P22 (copy).dat",160
14,18,18,7,12,12,590,0,0,0,0,26.5,8,81,0.09,2,0,1013,8,"July182013P22 (copy).dat",170
14,19,18,7,12,12,590,0,0,0,0,26.5,8,86,0.09,2,0,1014,8,"July182013P22 (copy).dat",180
14,20,18,7,12,12,590,0,0,0,0,26.5,9,91,0.09,2,0,1014,8,"July182013P22 (copy).dat",190
14,21,18,7,12,12,591,0,0,0,0,26.5,9,96,0.09,2,0,1013,8,"July182013P22 (copy).dat",200
14,22,18,7,12,13,591,0,0,0,0,26.5,10,100,0.09,2,0,1013,8,"July182013P22 (copy).dat",210
14,23,18,7,12,13,592,0,0,0,0,26.5,10,105,0.09,2,0,1013,8,"July182013P22 (copy).dat",220
14,24,18,7,12,13,592,0,0,0,0,26.6,11,110,0.09,2,0,1014,8,"July182013P22 (copy).dat",230
14,25,18,7,12,13,593,0,0,0,0,26.6,11,115,0.09,2,0,1013,8,"July182013P22 (copy).dat",240
14,26,18,7,12,13,594,0,0,0,0,26.6,12,120,0.09,2,0,1013,8,"July182013P22 (copy).dat",250
14,27,18,7,12,13,595,0,0,0,0,26.6,13,124,0.1,2,0,1013,8,"July182013P22 (copy).dat",260
14,28,18,7,12,13,596,0,0,0,0,26.6,13,129,0.1,2,0,1013,8,"July182013P22 (copy).dat",270
14,29,18,7,12,13,596,0,0,0,0,26.6,14,134,0.1,2,0,1014,8,"July182013P22 (copy).dat",280
14,30,18,7,12,13,596,0,0,0,0,26.6,15,139,0.1,2,0,1014,8,"July182013P22 (copy).dat",290
14,31,18,7,12,13,597,0,0,0,0,26.6,15,144,0.1,2,0,1013,8,"July182013P22 (copy).dat",300
14,32,18,7,12,13,598,0,0,0,0,26.7,16,148,0.1,2,0,1013,8,"July182013P22 (copy).dat",310
14,33,18,7,12,13,599,0,0,0,0,26.7,17,153,0.1,2,0,1013,8,"July182013P22 (copy).dat",320
15,1,18,7,12,7,833,0,0,0,0,23.4,0,0,0,2,0,1013,8,"July182013P22 (copy).dat",0
15,2,18,7,12,7,828,0,0,0,0,23.4,0,4,0,2,0,1013,8,"July182013P22 (copy).dat",10
15,3,18,7,12,7,828,0,0,0,0,23.3,0,9,0,2,0,1013,8,"July182013P22 (copy).dat",20
15,4,18,7,12,7,828,0,0,0,0,23.3,4,14,-1.19,2,1,1013,8,"July182013P22 (copy).dat",30
15,5,18,7,12,7,830,0,0,0,0,23.3,2,19,-0.94,2,1,1013,8,"July182013P22 (copy).dat",40
15,6,18,7,12,7,832,0,0,0,0,23.2,0,24,-0.74,2,1,1013,8,"July182013P22 (copy).dat",50
15,7,18,7,12,8,833,0,0,0,0,23.2,2,28,-0.56,2,1,1013,8,"July182013P22 (copy).dat",60
15,8,18,7,12,8,835,0,0,0,0,23.2,4,33,0.13,2,0,1013,8,"July182013P22 (copy).dat",70
15,9,18,7,12,8,837,0,0,0,0,23.2,6,38,0.17,2,0,1013,8,"July182013P22 (copy).dat",80
15,10,18,7,12,8,839,0,0,0,0,23.2,9,43,0.2,2,0,1013,8,"July182013P22 (copy).dat",90
15,11,18,7,12,8,841,0,0,0,0,23.2,11,48,0.23,2,0,1013,8,"July182013P22 (copy).dat",100
15,12,18,7,12,8,843,0,0,0,0,23.1,14,52,0.25,2,0,1013,8,"July182013P22 (copy).dat",110
15,13,18,7,12,8,845,0,0,0,0,23.1,16,57,0.27,2,0,1013,8,"July182013P22 (copy).dat",120
15,14,18,7,12,8,847,0,0,0,0,23.1,18,62,0.29,2,0,1013,8,"July182013P22 (copy).dat",130
